time,open,high,low,close,tick_volume,spread,real_volume
2026-04-24 19:20:00,4720.52,4724.57,4720.49,4724.09,1692,4,0
2026-04-24 19:25:00,4724.03,4725.8,4722.51,4723.29,1621,4,0
2026-04-24 19:30:00,4723.29,4727.12,4723.29,4725.71,1956,4,0
2026-04-24 19:35:00,4725.72,4725.77,4723.64,4724.13,1523,4,0
2026-04-24 19:40:00,4724.11,4724.24,4719.19,4722.49,2066,4,0
2026-04-24 19:45:00,4722.53,4724.65,4720.35,4721.73,1710,4,0
2026-04-24 19:50:00,4721.68,4724.75,4721.68,4724.3,1659,4,0
2026-04-24 19:55:00,4724.3,4727.68,4723.52,4726.89,1775,4,0
2026-04-24 20:00:00,4726.89,4730.13,4726.89,4728.19,2057,4,0
2026-04-24 20:05:00,4728.2,4729.09,4725.75,4727.71,2071,4,0
2026-04-24 20:10:00,4727.71,4728.15,4726.15,4727.84,1796,4,0
2026-04-24 20:15:00,4727.84,4729.32,4725.95,4728.76,1564,4,0
2026-04-24 20:20:00,4728.76,4729.01,4723.01,4726.65,1828,4,0
2026-04-24 20:25:00,4726.65,4727.89,4722.29,4722.76,1723,4,0
2026-04-24 20:30:00,4722.78,4723.35,4718.94,4720.87,2075,4,0
2026-04-24 20:35:00,4720.88,4725.5,4720.61,4721.65,1772,4,0
2026-04-24 20:40:00,4721.66,4723.25,4721.57,4722.58,1330,4,0
2026-04-24 20:45:00,4722.58,4723.16,4721.39,4722.11,1004,4,0
2026-04-24 20:50:00,4722.1,4727.99,4720.55,4724.91,1389,4,0
2026-04-24 20:55:00,4724.91,4726.39,4723.16,4723.34,1603,4,0
2026-04-24 21:00:00,4723.34,4724.79,4722.38,4722.55,1483,4,0
2026-04-24 21:05:00,4722.57,4722.77,4719.92,4722.43,1433,4,0
2026-04-24 21:10:00,4722.43,4724.79,4722.36,4723.7,1279,4,0
2026-04-24 21:15:00,4723.7,4724.25,4720.65,4721.35,1411,4,0
2026-04-24 21:20:00,4721.35,4722.62,4719.66,4721.07,1518,4,0
2026-04-24 21:25:00,4721.07,4721.08,4716.92,4717.06,1735,4,0
2026-04-24 21:30:00,4717.06,4720.39,4716.61,4719.67,1412,4,0
2026-04-24 21:35:00,4719.67,4720.49,4718.61,4720.02,1171,4,0
2026-04-24 21:40:00,4720.02,4720.52,4717.98,4718.81,1096,4,0
2026-04-24 21:45:00,4718.81,4719.71,4717.71,4718.59,1135,4,0
2026-04-24 21:50:00,4718.59,4721.08,4718.15,4720.32,1272,4,0
2026-04-24 21:55:00,4720.23,4723.23,4719.7,4722.69,1257,4,0
2026-04-24 22:00:00,4722.7,4726.06,4721.58,4723.57,1350,4,0
2026-04-24 22:05:00,4723.56,4724.19,4722.09,4722.21,1146,4,0
2026-04-24 22:10:00,4722.23,4722.83,4720.94,4722.34,1333,4,0
2026-04-24 22:15:00,4722.34,4723.28,4720.16,4721.17,1308,4,0
2026-04-24 22:20:00,4721.17,4721.17,4717.37,4717.85,1146,4,0
2026-04-24 22:25:00,4717.78,4719.1,4717.49,4718.96,1362,4,0
2026-04-24 22:30:00,4718.96,4720.59,4718.29,4718.38,1216,4,0
2026-04-24 22:35:00,4718.38,4718.5,4715.94,4717.3,1230,4,0
2026-04-24 22:40:00,4717.3,4717.79,4716.04,4716.72,1261,4,0
2026-04-24 22:45:00,4716.72,4718.6,4715.73,4716.29,1329,4,0
2026-04-24 22:50:00,4716.29,4717.58,4715.73,4716.77,1623,4,0
2026-04-24 22:55:00,4716.77,4717.7,4713.66,4716.45,2141,4,0
2026-04-27 01:00:00,4698.27,4699.83,4692.29,4696.9,2008,15,0
2026-04-27 01:05:00,4697.02,4697.02,4681.4,4681.7,1906,4,0
2026-04-27 01:10:00,4681.7,4685.75,4679.96,4685.3,1429,4,0
2026-04-27 01:15:00,4685.41,4688.65,4684.05,4688.65,824,4,0
2026-04-27 01:20:00,4688.65,4688.65,4683.22,4684.72,815,4,0
2026-04-27 01:25:00,4684.83,4687.51,4682.99,4686.88,783,4,0
2026-04-27 01:30:00,4686.88,4686.9,4682.15,4683.52,872,4,0
2026-04-27 01:35:00,4683.52,4686.28,4683.35,4686.16,812,4,0
2026-04-27 01:40:00,4686.16,4686.28,4684.02,4684.67,780,4,0
2026-04-27 01:45:00,4684.67,4685.7,4683.6,4684.99,763,4,0
2026-04-27 01:50:00,4684.97,4685.69,4681.87,4684.49,850,4,0
2026-04-27 01:55:00,4684.49,4686.02,4683.72,4684.69,808,4,0
2026-04-27 02:00:00,4684.69,4684.69,4677.54,4681.36,1420,4,0
2026-04-27 02:05:00,4681.34,4684.46,4681.34,4683.35,904,4,0
2026-04-27 02:10:00,4683.35,4684.89,4683.0,4683.72,695,4,0
2026-04-27 02:15:00,4683.71,4684.57,4683.36,4683.64,640,4,0
2026-04-27 02:20:00,4683.58,4683.79,4681.13,4682.56,672,4,0
2026-04-27 02:25:00,4682.57,4682.59,4677.11,4677.29,835,4,0
2026-04-27 02:30:00,4677.29,4679.69,4676.42,4678.95,1028,4,0
2026-04-27 02:35:00,4678.95,4680.0,4675.42,4676.67,823,4,0
2026-04-27 02:40:00,4676.67,4678.15,4674.81,4676.81,1060,4,0
2026-04-27 02:45:00,4676.81,4682.13,4676.79,4680.63,1281,4,0
2026-04-27 02:50:00,4680.63,4681.81,4679.01,4681.16,765,4,0
2026-04-27 02:55:00,4681.16,4681.85,4679.73,4679.96,936,4,0
2026-04-27 03:00:00,4679.96,4681.13,4675.34,4679.08,1602,4,0
2026-04-27 03:05:00,4679.11,4679.68,4672.06,4675.86,1781,4,0
2026-04-27 03:10:00,4675.86,4679.87,4675.71,4679.82,1469,4,0
2026-04-27 03:15:00,4679.82,4681.38,4677.81,4678.83,1585,4,0
2026-04-27 03:20:00,4678.83,4680.33,4677.67,4678.97,1448,4,0
2026-04-27 03:25:00,4679.31,4682.21,4677.78,4680.82,1147,4,0
2026-04-27 03:30:00,4680.82,4681.54,4677.25,4678.15,1116,4,0
2026-04-27 03:35:00,4678.16,4679.39,4676.77,4679.23,1133,4,0
2026-04-27 03:40:00,4679.24,4680.93,4678.07,4680.55,784,4,0
2026-04-27 03:45:00,4680.55,4683.05,4680.55,4682.44,1043,4,0
2026-04-27 03:50:00,4682.47,4688.91,4682.39,4688.5,1257,4,0
2026-04-27 03:55:00,4688.5,4698.2,4688.5,4697.77,1797,4,0
2026-04-27 04:00:00,4697.78,4709.69,4694.7,4708.0,3122,4,0
2026-04-27 04:05:00,4708.0,4708.77,4696.98,4698.22,2288,4,0
2026-04-27 04:10:00,4698.28,4702.4,4692.17,4692.8,1989,4,0
2026-04-27 04:15:00,4692.8,4696.56,4690.81,4695.84,2207,4,0
2026-04-27 04:20:00,4695.84,4698.73,4694.45,4696.93,1873,4,0
2026-04-27 04:25:00,4696.93,4698.08,4692.79,4698.02,2090,4,0
2026-04-27 04:30:00,4698.04,4700.88,4695.69,4697.46,1932,4,0
2026-04-27 04:35:00,4697.46,4699.9,4696.32,4699.82,1769,4,0
2026-04-27 04:40:00,4699.82,4700.43,4696.75,4697.9,1710,4,0
2026-04-27 04:45:00,4697.9,4701.85,4697.73,4701.66,1606,4,0
2026-04-27 04:50:00,4701.66,4706.47,4701.4,4702.85,1720,4,0
2026-04-27 04:55:00,4702.82,4704.35,4699.99,4702.74,1612,4,0
2026-04-27 05:00:00,4702.74,4706.78,4700.85,4702.21,1660,4,0
2026-04-27 05:05:00,4702.21,4702.26,4696.59,4698.58,1609,4,0
2026-04-27 05:10:00,4698.55,4700.27,4696.24,4699.62,1455,4,0
2026-04-27 05:15:00,4699.61,4708.26,4698.94,4705.26,1407,4,0
2026-04-27 05:20:00,4705.26,4707.26,4704.34,4705.38,1116,4,0
2026-04-27 05:25:00,4705.38,4706.8,4704.92,4705.74,950,4,0
2026-04-27 05:30:00,4705.74,4707.66,4704.43,4705.63,1559,4,0
2026-04-27 05:35:00,4705.63,4714.56,4705.6,4712.25,1634,4,0
2026-04-27 05:40:00,4712.25,4714.16,4710.93,4713.44,1408,4,0
2026-04-27 05:45:00,4713.5,4719.22,4712.16,4718.6,1619,4,0
2026-04-27 05:50:00,4718.57,4722.91,4717.64,4721.41,1518,4,0
2026-04-27 05:55:00,4721.41,4723.5,4718.29,4718.29,1374,4,0
2026-04-27 06:00:00,4718.21,4722.31,4718.21,4720.26,1553,4,0
2026-04-27 06:05:00,4720.26,4721.07,4718.85,4720.45,1368,4,0
2026-04-27 06:10:00,4720.45,4721.88,4716.41,4717.9,1319,4,0
2026-04-27 06:15:00,4717.9,4718.52,4716.59,4716.91,977,4,0
2026-04-27 06:20:00,4716.91,4718.53,4716.24,4716.39,988,4,0
2026-04-27 06:25:00,4716.45,4716.67,4714.49,4715.71,1108,4,0
2026-04-27 06:30:00,4715.76,4722.31,4715.49,4721.98,1289,4,0
2026-04-27 06:35:00,4721.98,4725.51,4721.12,4723.76,1170,4,0
2026-04-27 06:40:00,4723.76,4729.44,4723.51,4728.4,1232,4,0
2026-04-27 06:45:00,4728.4,4728.81,4723.23,4724.35,1057,4,0
2026-04-27 06:50:00,4724.35,4726.25,4722.57,4725.16,1004,4,0
2026-04-27 06:55:00,4725.16,4726.33,4724.08,4724.17,822,4,0
2026-04-27 07:00:00,4724.17,4726.8,4723.76,4726.33,1028,4,0
2026-04-27 07:05:00,4726.33,4727.55,4726.21,4727.08,794,4,0
2026-04-27 07:10:00,4727.08,4728.14,4725.98,4727.51,759,4,0
2026-04-27 07:15:00,4727.51,4727.99,4725.02,4726.51,793,4,0
2026-04-27 07:20:00,4726.51,4727.62,4726.11,4726.52,706,4,0
2026-04-27 07:25:00,4726.52,4727.18,4725.15,4726.96,607,4,0
2026-04-27 07:30:00,4726.96,4730.11,4726.96,4727.31,816,4,0
2026-04-27 07:35:00,4727.31,4728.31,4725.43,4728.04,947,4,0
2026-04-27 07:40:00,4728.04,4728.22,4726.1,4726.29,747,4,0
2026-04-27 07:45:00,4726.29,4726.67,4724.08,4724.36,744,4,0
2026-04-27 07:50:00,4724.36,4724.91,4723.27,4724.58,936,4,0
2026-04-27 07:55:00,4724.58,4726.37,4722.78,4725.02,859,4,0
2026-04-27 08:00:00,4725.04,4725.53,4720.96,4721.29,1135,4,0
2026-04-27 08:05:00,4721.26,4722.13,4719.66,4719.68,999,4,0
2026-04-27 08:10:00,4719.68,4720.42,4718.15,4718.41,820,4,0
2026-04-27 08:15:00,4718.41,4718.69,4716.15,4718.06,1045,4,0
2026-04-27 08:20:00,4718.06,4719.26,4717.85,4719.18,860,4,0
2026-04-27 08:25:00,4719.2,4719.82,4717.66,4718.15,1017,4,0
2026-04-27 08:30:00,4718.15,4718.27,4711.56,4712.76,1809,4,0
2026-04-27 08:35:00,4712.9,4712.92,4709.52,4710.53,1805,4,0
2026-04-27 08:40:00,4710.53,4712.14,4709.02,4711.52,1630,4,0
2026-04-27 08:45:00,4711.52,4713.68,4711.17,4711.35,1455,4,0
2026-04-27 08:50:00,4711.31,4711.92,4708.8,4711.42,1726,4,0
2026-04-27 08:55:00,4711.42,4713.07,4709.74,4710.03,1416,4,0
2026-04-27 09:00:00,4710.04,4713.16,4709.24,4710.93,1946,4,0
2026-04-27 09:05:00,4710.93,4713.38,4709.29,4713.24,1946,4,0
2026-04-27 09:10:00,4713.24,4715.64,4713.1,4714.64,1396,4,0
2026-04-27 09:15:00,4714.64,4714.65,4711.57,4712.2,1412,4,0
2026-04-27 09:20:00,4712.16,4715.27,4711.38,4714.62,1326,4,0
2026-04-27 09:25:00,4714.62,4715.58,4712.43,4714.4,1309,4,0
2026-04-27 09:30:00,4714.4,4714.5,4709.27,4710.34,1615,4,0
2026-04-27 09:35:00,4710.34,4714.05,4709.61,4711.9,1579,4,0
2026-04-27 09:40:00,4711.9,4712.91,4710.3,4710.7,1385,4,0
2026-04-27 09:45:00,4710.7,4714.46,4709.96,4714.19,1259,4,0
2026-04-27 09:50:00,4714.19,4715.53,4713.19,4713.45,1217,4,0
2026-04-27 09:55:00,4713.45,4714.6,4711.94,4712.83,1210,4,0
2026-04-27 10:00:00,4712.85,4717.73,4710.94,4717.4,1654,4,0
2026-04-27 10:05:00,4717.4,4718.29,4714.77,4717.1,1588,4,0
2026-04-27 10:10:00,4717.1,4717.62,4714.16,4717.06,1478,4,0
2026-04-27 10:15:00,4717.06,4717.33,4712.37,4715.22,1452,4,0
2026-04-27 10:20:00,4715.19,4718.4,4713.65,4717.77,1595,4,0
2026-04-27 10:25:00,4717.79,4718.24,4714.22,4716.09,1437,4,0
2026-04-27 10:30:00,4716.09,4717.41,4713.76,4716.6,1245,4,0
2026-04-27 10:35:00,4716.6,4716.66,4713.5,4715.92,1154,4,0
2026-04-27 10:40:00,4715.94,4716.83,4714.58,4714.92,1239,4,0
2026-04-27 10:45:00,4714.92,4716.93,4713.14,4714.36,1142,4,0
2026-04-27 10:50:00,4714.35,4714.8,4710.07,4712.09,1458,4,0
2026-04-27 10:55:00,4712.05,4714.43,4711.66,4713.37,1328,4,0
2026-04-27 11:00:00,4713.37,4714.39,4710.39,4712.17,1674,4,0
2026-04-27 11:05:00,4712.17,4713.49,4710.32,4711.81,1578,4,0
2026-04-27 11:10:00,4711.81,4713.81,4710.75,4710.95,1327,4,0
2026-04-27 11:15:00,4710.95,4714.1,4710.47,4710.53,1282,4,0
2026-04-27 11:20:00,4710.53,4712.43,4709.45,4711.16,1177,4,0
2026-04-27 11:25:00,4711.16,4711.87,4709.48,4710.75,1356,4,0
2026-04-27 11:30:00,4710.75,4710.79,4707.08,4709.61,1536,4,0
2026-04-27 11:35:00,4709.61,4709.91,4706.99,4707.54,1105,4,0
2026-04-27 11:40:00,4707.54,4711.98,4705.32,4711.94,1447,4,0
2026-04-27 11:45:00,4711.94,4714.77,4711.44,4712.27,1361,4,0
2026-04-27 11:50:00,4712.27,4712.47,4706.82,4706.97,1211,4,0
2026-04-27 11:55:00,4706.97,4708.61,4705.55,4706.82,1065,4,0
2026-04-27 12:00:00,4706.87,4708.19,4705.6,4706.47,1227,4,0
2026-04-27 12:05:00,4706.47,4708.29,4704.33,4704.61,1062,4,0
2026-04-27 12:10:00,4704.61,4706.11,4702.52,4705.19,1127,4,0
2026-04-27 12:15:00,4705.19,4706.05,4703.46,4705.64,1085,4,0
2026-04-27 12:20:00,4705.64,4706.15,4704.87,4705.83,925,4,0
2026-04-27 12:25:00,4705.83,4706.61,4701.57,4702.25,1039,4,0
2026-04-27 12:30:00,4702.16,4703.86,4699.55,4702.96,1249,4,0
2026-04-27 12:35:00,4703.0,4704.36,4700.76,4704.36,1058,4,0
2026-04-27 12:40:00,4704.36,4705.43,4703.32,4704.67,894,4,0
2026-04-27 12:45:00,4704.66,4704.66,4700.16,4700.42,945,4,0
2026-04-27 12:50:00,4700.42,4702.64,4699.57,4700.49,1005,4,0
2026-04-27 12:55:00,4700.5,4704.36,4700.46,4703.6,966,4,0
2026-04-27 13:00:00,4703.62,4706.09,4702.74,4705.27,863,4,0
2026-04-27 13:05:00,4705.27,4706.86,4703.43,4703.79,1063,4,0
2026-04-27 13:10:00,4703.79,4704.23,4701.56,4701.94,836,4,0
2026-04-27 13:15:00,4701.94,4703.06,4699.5,4702.18,940,4,0
2026-04-27 13:20:00,4702.18,4705.88,4702.18,4704.38,898,4,0
2026-04-27 13:25:00,4704.38,4705.53,4703.46,4705.11,890,4,0
2026-04-27 13:30:00,4705.11,4708.15,4704.62,4707.41,1070,4,0
2026-04-27 13:35:00,4707.41,4709.65,4705.35,4708.34,1079,4,0
2026-04-27 13:40:00,4708.34,4710.59,4708.34,4709.03,1086,4,0
2026-04-27 13:45:00,4709.03,4710.71,4707.79,4708.37,1172,4,0
2026-04-27 13:50:00,4708.37,4710.27,4707.12,4709.26,1118,4,0
2026-04-27 13:55:00,4709.26,4710.94,4708.26,4708.78,1179,4,0
2026-04-27 14:00:00,4708.82,4709.13,4705.37,4705.82,1403,4,0
2026-04-27 14:05:00,4705.82,4707.72,4705.42,4706.95,1056,4,0
2026-04-27 14:10:00,4706.95,4706.99,4703.94,4704.1,1172,4,0
2026-04-27 14:15:00,4704.1,4704.82,4700.58,4704.06,1254,4,0
2026-04-27 14:20:00,4704.06,4704.76,4700.26,4704.07,1338,4,0
2026-04-27 14:25:00,4704.07,4706.98,4703.12,4705.23,1207,4,0
2026-04-27 14:30:00,4705.23,4708.52,4704.39,4705.46,1269,4,0
2026-04-27 14:35:00,4705.46,4705.71,4700.85,4701.98,1235,4,0
2026-04-27 14:40:00,4701.98,4704.23,4700.13,4702.64,1151,4,0
2026-04-27 14:45:00,4702.64,4705.3,4702.62,4702.85,888,4,0
2026-04-27 14:50:00,4702.85,4703.34,4700.98,4703.32,1064,4,0
2026-04-27 14:55:00,4703.32,4705.11,4700.91,4704.81,1099,4,0
2026-04-27 15:00:00,4704.82,4706.21,4702.6,4705.16,1359,4,0
2026-04-27 15:05:00,4705.16,4706.22,4702.52,4706.1,1312,4,0
2026-04-27 15:10:00,4706.1,4709.22,4704.15,4708.91,1565,4,0
2026-04-27 15:15:00,4708.91,4711.63,4707.34,4710.87,1627,4,0
2026-04-27 15:20:00,4710.87,4712.64,4708.06,4709.43,1704,4,0
2026-04-27 15:25:00,4709.41,4709.84,4702.11,4706.99,1925,4,0
2026-04-27 15:30:00,4706.99,4707.79,4704.04,4704.35,1471,4,0
2026-04-27 15:35:00,4704.51,4705.25,4701.23,4701.6,1456,4,0
2026-04-27 15:40:00,4701.6,4702.42,4696.98,4698.87,2105,4,0
2026-04-27 15:45:00,4698.87,4703.63,4697.61,4703.41,1550,4,0
2026-04-27 15:50:00,4703.41,4704.53,4701.66,4702.92,1392,4,0
2026-04-27 15:55:00,4702.95,4702.95,4696.92,4699.21,1784,4,0
2026-04-27 16:00:00,4699.36,4700.61,4693.45,4696.29,2599,4,0
2026-04-27 16:05:00,4696.29,4696.86,4693.31,4696.22,2022,4,0
2026-04-27 16:10:00,4696.21,4699.58,4693.98,4696.0,2165,4,0
2026-04-27 16:15:00,4696.0,4703.46,4695.57,4700.57,1767,4,0
2026-04-27 16:20:00,4700.57,4703.03,4699.15,4699.51,1467,4,0
2026-04-27 16:25:00,4699.49,4700.21,4697.59,4700.1,1524,4,0
2026-04-27 16:30:00,4700.1,4702.6,4693.75,4694.57,2575,4,0
2026-04-27 16:35:00,4694.57,4695.51,4689.33,4692.55,2762,4,0
2026-04-27 16:40:00,4692.55,4694.57,4691.04,4693.32,2326,4,0
2026-04-27 16:45:00,4693.32,4695.7,4689.57,4689.83,2416,4,0
2026-04-27 16:50:00,4689.83,4695.88,4689.31,4694.72,2363,4,0
2026-04-27 16:55:00,4694.72,4697.4,4692.78,4696.18,2133,4,0
2026-04-27 17:00:00,4696.18,4696.27,4691.89,4694.04,2678,4,0
2026-04-27 17:05:00,4694.04,4696.29,4688.47,4688.85,2498,4,0
2026-04-27 17:10:00,4688.85,4693.07,4687.88,4692.55,2443,4,0
2026-04-27 17:15:00,4692.55,4696.64,4690.74,4695.36,2333,4,0
2026-04-27 17:20:00,4695.36,4696.35,4691.96,4693.21,2163,4,0
2026-04-27 17:25:00,4693.21,4694.27,4686.16,4688.98,2318,4,0
2026-04-27 17:30:00,4688.98,4689.06,4683.48,4685.72,2404,4,0
2026-04-27 17:35:00,4685.72,4696.74,4685.53,4693.29,2701,4,0
2026-04-27 17:40:00,4693.29,4695.07,4690.07,4693.43,2537,4,0
2026-04-27 17:45:00,4693.43,4694.02,4690.46,4690.93,1837,4,0
2026-04-27 17:50:00,4690.93,4691.93,4679.98,4680.68,2356,4,0
2026-04-27 17:55:00,4680.68,4681.1,4676.55,4678.08,2469,4,0
2026-04-27 18:00:00,4678.08,4679.38,4667.78,4668.72,3135,4,0
2026-04-27 18:05:00,4668.72,4673.54,4667.23,4670.27,2746,4,0
2026-04-27 18:10:00,4670.28,4676.99,4670.24,4674.57,2711,4,0
2026-04-27 18:15:00,4674.57,4677.92,4672.89,4677.72,2057,4,0
2026-04-27 18:20:00,4677.72,4678.4,4672.17,4673.78,2352,4,0
2026-04-27 18:25:00,4673.78,4681.17,4671.94,4681.13,2043,4,0
2026-04-27 18:30:00,4681.13,4682.55,4677.02,4678.69,1949,4,0
2026-04-27 18:35:00,4678.69,4679.56,4677.26,4679.12,1563,4,0
2026-04-27 18:40:00,4679.12,4681.24,4677.39,4677.66,1640,4,0
2026-04-27 18:45:00,4677.66,4678.08,4674.23,4674.3,1717,4,0
2026-04-27 18:50:00,4674.3,4676.39,4670.88,4671.61,1957,4,0
2026-04-27 18:55:00,4671.61,4672.89,4668.09,4670.04,1940,4,0
2026-04-27 19:00:00,4670.04,4671.0,4667.22,4670.7,1727,4,0
2026-04-27 19:05:00,4670.7,4674.46,4670.54,4672.81,1604,4,0
2026-04-27 19:10:00,4672.81,4674.94,4672.71,4674.51,1594,4,0
2026-04-27 19:15:00,4674.51,4677.74,4674.01,4676.9,1330,4,0
2026-04-27 19:20:00,4676.9,4677.32,4674.73,4675.71,1428,4,0
2026-04-27 19:25:00,4675.68,4676.37,4673.67,4676.37,1525,4,0
2026-04-27 19:30:00,4676.37,4678.93,4676.0,4677.99,1381,4,0
2026-04-27 19:35:00,4677.99,4679.51,4677.09,4677.6,1366,4,0
2026-04-27 19:40:00,4677.61,4677.61,4674.29,4674.83,1148,4,0
2026-04-27 19:45:00,4674.83,4678.09,4674.75,4675.91,1184,4,0
2026-04-27 19:50:00,4675.91,4677.61,4675.02,4676.46,1152,4,0
2026-04-27 19:55:00,4676.48,4677.43,4675.8,4676.69,1176,4,0
2026-04-27 20:00:00,4676.69,4678.49,4673.9,4674.15,1390,4,0
2026-04-27 20:05:00,4674.15,4675.48,4673.0,4673.46,1295,4,0
2026-04-27 20:10:00,4673.46,4674.81,4671.66,4673.71,1371,4,0
2026-04-27 20:15:00,4673.72,4674.54,4668.19,4671.4,1733,4,0
2026-04-27 20:20:00,4671.38,4677.11,4670.01,4674.23,1935,4,0
2026-04-27 20:25:00,4674.23,4679.96,4674.23,4679.71,2104,4,0
2026-04-27 20:30:00,4679.71,4685.5,4679.48,4685.1,1965,4,0
2026-04-27 20:35:00,4685.09,4686.16,4680.0,4680.55,1613,4,0
2026-04-27 20:40:00,4680.57,4683.26,4680.42,4683.18,1413,4,0
2026-04-27 20:45:00,4683.18,4684.48,4681.07,4682.19,1437,4,0
2026-04-27 20:50:00,4682.22,4683.41,4681.49,4681.96,1259,4,0
2026-04-27 20:55:00,4681.96,4683.86,4681.96,4682.21,1181,4,0
2026-04-27 21:00:00,4682.21,4682.24,4680.19,4680.4,1339,4,0
2026-04-27 21:05:00,4680.4,4682.23,4678.97,4681.95,1311,4,0
2026-04-27 21:10:00,4681.94,4682.82,4680.77,4681.41,1129,4,0
2026-04-27 21:15:00,4681.41,4682.56,4680.64,4681.74,1343,4,0
2026-04-27 21:20:00,4681.76,4684.59,4681.7,4684.16,1268,4,0
2026-04-27 21:25:00,4684.16,4685.47,4683.24,4684.09,1348,4,0
2026-04-27 21:30:00,4684.11,4684.34,4683.12,4683.31,1104,4,0
2026-04-27 21:35:00,4683.31,4684.23,4682.55,4683.28,949,4,0
2026-04-27 21:40:00,4683.28,4685.26,4682.7,4682.84,1281,4,0
2026-04-27 21:45:00,4682.82,4684.14,4681.7,4683.69,1135,4,0
2026-04-27 21:50:00,4683.69,4685.05,4683.34,4683.66,1192,4,0
2026-04-27 21:55:00,4683.66,4683.79,4680.69,4680.69,1210,4,0
2026-04-27 22:00:00,4680.69,4681.21,4678.55,4679.07,1253,4,0
2026-04-27 22:05:00,4679.07,4680.4,4678.9,4679.49,1062,4,0
2026-04-27 22:10:00,4679.49,4680.97,4678.98,4680.26,1124,4,0
2026-04-27 22:15:00,4680.25,4681.9,4679.76,4681.72,1132,4,0
2026-04-27 22:20:00,4681.72,4682.69,4681.09,4682.51,977,4,0
2026-04-27 22:25:00,4682.49,4682.63,4680.91,4682.23,901,4,0
2026-04-27 22:30:00,4682.25,4682.35,4678.38,4678.9,1142,4,0
2026-04-27 22:35:00,4678.88,4679.11,4676.67,4677.56,1141,4,0
2026-04-27 22:40:00,4677.56,4680.19,4677.43,4679.99,1235,4,0
2026-04-27 22:45:00,4679.97,4681.54,4678.43,4681.03,1856,4,0
2026-04-27 22:50:00,4681.14,4681.27,4679.14,4679.92,1529,4,0
2026-04-27 22:55:00,4679.92,4681.25,4679.06,4680.86,1789,4,0
2026-04-28 01:00:00,4681.69,4685.64,4681.29,4682.01,612,76,0
2026-04-28 01:05:00,4682.32,4689.49,4682.3,4688.85,1094,4,0
2026-04-28 01:10:00,4688.9,4691.21,4688.5,4689.24,610,4,0
2026-04-28 01:15:00,4689.24,4689.81,4687.27,4688.33,579,4,0
2026-04-28 01:20:00,4688.33,4688.37,4686.9,4687.47,323,4,0
2026-04-28 01:25:00,4687.51,4689.3,4687.51,4689.07,295,4,0
2026-04-28 01:30:00,4689.07,4689.8,4688.59,4688.86,470,4,0
2026-04-28 01:35:00,4688.88,4688.95,4687.01,4688.1,489,4,0
2026-04-28 01:40:00,4688.1,4689.0,4686.47,4687.36,467,4,0
2026-04-28 01:45:00,4687.36,4687.62,4686.26,4687.03,494,4,0
2026-04-28 01:50:00,4687.03,4687.67,4686.32,4687.44,455,4,0
2026-04-28 01:55:00,4687.44,4688.14,4686.99,4687.93,471,4,0
2026-04-28 02:00:00,4687.93,4689.45,4687.25,4688.58,602,4,0
2026-04-28 02:05:00,4688.58,4688.63,4687.26,4688.14,493,4,0
2026-04-28 02:10:00,4688.14,4689.85,4687.41,4689.84,448,4,0
2026-04-28 02:15:00,4689.83,4691.3,4689.47,4690.98,617,5,0
2026-04-28 02:20:00,4690.98,4691.28,4689.97,4690.83,609,4,0
2026-04-28 02:25:00,4690.83,4691.65,4690.04,4690.59,501,4,0
2026-04-28 02:30:00,4690.59,4692.16,4690.44,4691.93,418,4,0
2026-04-28 02:35:00,4691.94,4694.27,4691.94,4693.44,600,4,0
2026-04-28 02:40:00,4693.44,4694.31,4691.78,4694.3,783,4,0
2026-04-28 02:45:00,4694.3,4695.0,4693.33,4694.54,772,4,0
2026-04-28 02:50:00,4694.54,4694.89,4693.73,4694.62,608,4,0
2026-04-28 02:55:00,4694.61,4694.62,4691.87,4691.87,537,5,0
2026-04-28 03:00:00,4691.89,4697.4,4691.74,4696.9,1440,4,0
2026-04-28 03:05:00,4696.9,4701.24,4696.67,4700.08,1256,4,0
2026-04-28 03:10:00,4700.08,4701.16,4697.76,4697.9,1170,4,0
2026-04-28 03:15:00,4697.9,4699.47,4696.6,4697.1,1114,4,0
2026-04-28 03:20:00,4697.14,4697.59,4695.5,4696.91,1120,4,0
2026-04-28 03:25:00,4696.91,4697.87,4692.22,4694.97,1369,4,0
2026-04-28 03:30:00,4694.97,4695.2,4692.42,4693.12,1357,4,0
2026-04-28 03:35:00,4693.15,4694.65,4691.9,4691.91,942,4,0
2026-04-28 03:40:00,4691.93,4694.53,4691.75,4693.6,971,4,0
2026-04-28 03:45:00,4693.6,4694.63,4692.41,4693.76,936,4,0
2026-04-28 03:50:00,4693.77,4694.12,4692.4,4693.09,935,4,0
2026-04-28 03:55:00,4693.09,4693.55,4690.44,4690.54,978,4,0
2026-04-28 04:00:00,4690.54,4690.93,4684.51,4689.34,2177,4,0
2026-04-28 04:05:00,4689.34,4690.58,4686.5,4688.89,1513,4,0
2026-04-28 04:10:00,4688.89,4690.86,4687.23,4687.99,1402,4,0
2026-04-28 04:15:00,4687.93,4689.52,4685.67,4689.28,1298,4,0
2026-04-28 04:20:00,4689.24,4690.65,4686.54,4689.52,1283,4,0
2026-04-28 04:25:00,4689.52,4689.82,4686.94,4687.54,1147,4,0
2026-04-28 04:30:00,4687.54,4687.86,4683.91,4684.2,1417,4,0
