time,open,high,low,close,tick_volume,spread,real_volume
2026-03-25 00:00:00,4479.7,4601.04,4455.97,4594.92,74505,4,0
2026-03-25 04:00:00,4594.92,4602.46,4549.38,4555.69,65431,4,0
2026-03-25 08:00:00,4555.69,4567.86,4527.8,4551.98,83529,4,0
2026-03-25 12:00:00,4551.98,4585.66,4521.94,4544.65,103312,4,0
2026-03-25 16:00:00,4544.65,4579.26,4525.13,4550.64,115465,4,0
2026-03-25 20:00:00,4550.64,4568.94,4486.99,4505.77,68069,4,0
2026-03-26 00:00:00,4517.4,4544.42,4489.03,4535.79,64377,4,0
2026-03-26 04:00:00,4535.79,4535.95,4438.97,4439.09,72195,4,0
2026-03-26 08:00:00,4439.1,4463.8,4412.5,4423.75,104451,4,0
2026-03-26 12:00:00,4423.75,4460.47,4416.38,4452.67,107767,4,0
2026-03-26 16:00:00,4452.67,4479.38,4366.77,4381.47,135022,4,0
2026-03-26 20:00:00,4381.44,4420.29,4350.93,4376.21,77850,4,0
2026-03-27 00:00:00,4383.99,4420.49,4375.38,4417.49,53258,4,0
2026-03-27 04:00:00,4417.49,4475.17,4417.29,4454.46,63010,4,0
2026-03-27 08:00:00,4454.25,4473.06,4420.66,4428.82,72860,4,0
2026-03-27 12:00:00,4428.82,4445.29,4404.09,4431.46,84189,4,0
2026-03-27 16:00:00,4431.46,4555.26,4430.92,4486.65,111840,4,0
2026-03-27 20:00:00,4486.65,4528.75,4486.62,4493.19,56304,4,0
2026-03-30 00:00:00,4471.23,4513.98,4419.53,4432.24,63977,4,0
2026-03-30 04:00:00,4432.22,4517.26,4431.92,4496.75,80821,4,0
2026-03-30 08:00:00,4496.77,4550.61,4496.77,4538.32,77926,4,0
2026-03-30 12:00:00,4538.32,4580.6,4523.6,4569.39,79782,4,0
2026-03-30 16:00:00,4569.39,4578.73,4512.29,4539.84,118370,4,0
2026-03-30 20:00:00,4539.82,4542.22,4493.05,4513.61,66909,4,0
2026-03-31 00:00:00,4510.33,4548.25,4482.59,4547.74,48627,4,0
2026-03-31 04:00:00,4547.74,4619.5,4532.03,4564.87,85239,4,0
2026-03-31 08:00:00,4564.89,4581.81,4543.24,4568.56,79264,4,0
2026-03-31 12:00:00,4568.56,4597.56,4529.49,4574.74,95621,4,0
2026-03-31 16:00:00,4574.74,4651.65,4567.84,4638.14,123778,4,0
2026-03-31 20:00:00,4638.21,4685.67,4636.36,4682.65,79572,4,0
2026-04-01 00:00:00,4667.56,4722.36,4661.63,4710.88,47664,4,0
2026-04-01 04:00:00,4710.88,4724.23,4667.06,4676.43,67709,4,0
2026-04-01 08:00:00,4676.45,4747.67,4674.9,4728.64,80720,4,0
2026-04-01 12:00:00,4728.64,4763.05,4713.26,4724.78,74818,4,0
2026-04-01 16:00:00,4724.78,4790.69,4716.2,4787.31,105090,4,0
2026-04-01 20:00:00,4787.31,4793.08,4742.14,4766.16,65438,4,0
2026-04-02 00:00:00,4757.32,4800.45,4748.72,4784.65,38709,4,0
2026-04-02 04:00:00,4784.65,4786.3,4650.05,4672.56,98057,4,0
2026-04-02 08:00:00,4672.58,4680.42,4553.84,4620.8,97256,4,0
2026-04-02 12:00:00,4620.8,4634.98,4592.93,4601.74,79008,4,0
2026-04-02 16:00:00,4601.94,4699.75,4580.75,4659.24,134299,4,0
2026-04-02 20:00:00,4659.22,4681.85,4645.77,4671.97,62968,4,0
2026-04-06 00:00:00,4649.61,4664.85,4600.76,4622.3,55742,4,0
2026-04-06 04:00:00,4622.33,4671.95,4620.45,4659.08,61795,4,0
2026-04-06 08:00:00,4659.1,4698.23,4643.15,4695.82,62407,4,0
2026-04-06 12:00:00,4695.82,4706.61,4659.63,4675.89,60964,4,0
2026-04-06 16:00:00,4675.89,4697.48,4651.84,4660.35,92076,4,0
2026-04-06 20:00:00,4660.39,4666.46,4645.47,4655.41,47907,4,0
2026-04-07 00:00:00,4648.45,4667.86,4648.45,4654.83,30210,4,0
2026-04-07 04:00:00,4654.83,4664.41,4616.23,4659.71,70262,4,0
2026-04-07 08:00:00,4660.2,4690.81,4623.1,4682.86,77414,4,0
2026-04-07 12:00:00,4682.86,4694.49,4628.95,4651.64,83203,4,0
2026-04-07 16:00:00,4651.64,4668.42,4607.28,4657.08,117256,4,0
2026-04-07 20:00:00,4657.08,4718.64,4653.9,4700.71,81416,4,0
2026-04-08 00:00:00,4705.71,4857.71,4705.71,4817.87,81920,4,0
2026-04-08 04:00:00,4817.88,4825.37,4788.04,4803.6,85926,4,0
2026-04-08 08:00:00,4803.62,4843.82,4790.53,4793.86,76599,4,0
2026-04-08 12:00:00,4793.86,4807.19,4768.79,4799.67,82484,4,0
2026-04-08 16:00:00,4799.67,4806.7,4732.41,4760.51,121985,4,0
2026-04-08 20:00:00,4760.51,4764.41,4699.67,4730.63,80452,4,0
2026-04-09 00:00:00,4719.09,4732.42,4698.62,4706.77,38754,4,0
2026-04-09 04:00:00,4706.77,4732.93,4699.95,4721.13,60248,4,0
2026-04-09 08:00:00,4721.13,4733.32,4703.52,4726.23,69372,4,0
2026-04-09 12:00:00,4726.28,4759.68,4722.97,4745.93,63913,4,0
2026-04-09 16:00:00,4745.93,4800.97,4738.74,4788.89,106929,4,0
2026-04-09 20:00:00,4788.89,4801.22,4766.93,4768.85,58175,4,0
2026-04-10 00:00:00,4766.53,4780.19,4750.74,4762.74,29442,4,0
2026-04-10 04:00:00,4762.74,4777.16,4737.84,4758.55,56842,4,0
2026-04-10 08:00:00,4758.57,4769.18,4730.68,4740.77,62038,4,0
2026-04-10 12:00:00,4740.77,4782.3,4740.62,4771.83,70703,4,0
2026-04-10 16:00:00,4771.83,4795.03,4747.58,4763.84,99949,4,0
2026-04-10 20:00:00,4763.91,4773.16,4751.0,4759.74,48234,4,0
2026-04-13 00:00:00,4723.61,4723.61,4585.32,4695.64,53101,4,0
2026-04-13 04:00:00,4695.6,4728.09,4693.78,4723.12,65035,4,0
2026-04-13 08:00:00,4723.12,4740.03,4716.45,4723.35,67549,4,0
2026-04-13 12:00:00,4723.35,4729.12,4703.63,4723.55,70161,4,0
2026-04-13 16:00:00,4723.55,4746.22,4700.22,4733.08,108858,4,0
2026-04-13 20:00:00,4733.08,4750.12,4723.26,4741.16,53943,4,0
2026-04-14 00:00:00,4740.46,4775.82,4740.46,4769.86,36176,4,0
2026-04-14 04:00:00,4769.86,4777.18,4761.8,4774.17,57281,4,0
2026-04-14 08:00:00,4774.19,4796.35,4758.0,4786.74,74713,4,0
2026-04-14 12:00:00,4786.74,4789.34,4752.16,4771.36,75675,4,0
2026-04-14 16:00:00,4771.36,4820.45,4771.08,4810.23,110953,4,0
2026-04-14 20:00:00,4810.21,4846.31,4809.53,4844.9,62684,4,0
2026-04-15 00:00:00,4841.09,4850.64,4827.02,4835.42,37867,4,0
2026-04-15 04:00:00,4835.42,4871.42,4816.94,4824.97,74535,4,0
2026-04-15 08:00:00,4824.97,4830.39,4803.98,4818.44,84247,4,0
2026-04-15 12:00:00,4818.44,4819.57,4786.33,4811.63,80545,4,0
2026-04-15 16:00:00,4811.63,4830.63,4786.9,4803.9,106574,4,0
2026-04-15 20:00:00,4803.9,4808.75,4790.25,4795.81,54805,4,0
2026-04-16 00:00:00,4790.26,4837.59,4789.01,4833.11,31273,4,0
2026-04-16 04:00:00,4833.11,4836.41,4811.41,4833.08,53053,4,0
2026-04-16 08:00:00,4833.1,4838.38,4806.56,4813.96,68429,4,0
2026-04-16 12:00:00,4813.96,4823.36,4805.02,4816.27,67107,4,0
2026-04-16 16:00:00,4816.27,4824.0,4773.15,4791.98,114177,4,0
2026-04-16 20:00:00,4792.01,4798.63,4781.49,4793.67,60052,4,0
2026-04-17 00:00:00,4788.73,4801.29,4785.78,4794.86,27342,4,0
2026-04-17 04:00:00,4794.86,4804.51,4767.59,4803.03,54944,4,0
2026-04-17 08:00:00,4802.99,4806.28,4778.71,4795.93,62225,4,0
2026-04-17 12:00:00,4795.93,4847.65,4782.27,4846.36,71527,4,0
2026-04-17 16:00:00,4846.36,4889.64,4834.89,4866.97,120604,4,0
2026-04-17 20:00:00,4866.97,4869.57,4852.71,4854.44,55809,4,0
2026-04-20 00:00:00,4770.66,4795.3,4736.93,4772.48,60869,4,0
2026-04-20 04:00:00,4772.48,4814.44,4771.38,4788.81,63368,4,0
2026-04-20 08:00:00,4788.83,4805.74,4779.64,4796.17,69488,4,0
2026-04-20 12:00:00,4796.17,4822.08,4783.52,4803.45,65537,4,0
2026-04-20 16:00:00,4803.46,4827.61,4792.58,4805.53,109390,4,0
2026-04-20 20:00:00,4805.53,4821.38,4803.9,4814.3,47517,4,0
2026-04-21 00:00:00,4820.29,4833.24,4816.89,4823.97,34327,4,0
2026-04-21 04:00:00,4823.97,4824.59,4788.67,4789.11,53971,4,0
2026-04-21 08:00:00,4789.11,4797.0,4772.65,4785.95,67387,4,0
2026-04-21 12:00:00,4785.95,4797.95,4766.62,4778.72,67496,4,0
2026-04-21 16:00:00,4778.71,4794.39,4708.13,4711.08,138889,4,0
2026-04-21 20:00:00,4711.08,4722.17,4668.29,4679.43,98662,4,0
2026-04-22 00:00:00,4718.65,4747.47,4715.58,4739.84,34884,4,0
2026-04-22 04:00:00,4739.81,4765.05,4735.93,4754.6,52304,4,0
2026-04-22 08:00:00,4754.62,4772.35,4751.81,4757.02,59737,4,0
2026-04-22 12:00:00,4757.02,4762.48,4742.86,4744.22,62075,4,0
2026-04-22 16:00:00,4744.2,4760.98,4723.73,4728.68,104866,4,0
2026-04-22 20:00:00,4728.75,4749.36,4728.53,4740.12,48228,4,0
2026-04-23 00:00:00,4739.42,4753.62,4694.14,4747.88,45130,4,0
2026-04-23 04:00:00,4747.87,4749.96,4698.15,4704.48,76746,4,0
2026-04-23 08:00:00,4704.5,4724.78,4692.6,4703.3,71124,4,0
2026-04-23 12:00:00,4703.3,4743.13,4684.31,4740.22,83012,4,0
2026-04-23 16:00:00,4740.22,4741.24,4715.56,4732.95,99932,4,0
2026-04-23 20:00:00,4732.95,4734.54,4664.33,4696.13,94107,4,0
2026-04-24 00:00:00,4694.05,4707.85,4686.73,4704.62,37872,4,0
2026-04-24 04:00:00,4704.61,4711.05,4657.74,4674.49,75933,4,0
2026-04-24 08:00:00,4674.51,4697.4,4666.76,4690.83,65618,4,0
2026-04-24 12:00:00,4690.83,4717.24,4674.56,4700.73,80115,4,0
2026-04-24 16:00:00,4700.96,4740.29,4689.68,4726.89,111204,4,0
2026-04-24 20:00:00,4726.89,4730.13,4713.66,4716.45,52859,4,0
2026-04-27 00:00:00,4698.27,4699.83,4672.06,4697.77,39871,4,0
2026-04-27 04:00:00,4697.78,4730.11,4690.81,4725.02,64850,4,0
2026-04-27 08:00:00,4725.04,4725.53,4705.32,4706.82,66206,4,0
2026-04-27 12:00:00,4706.87,4712.64,4696.92,4699.21,58162,4,0
2026-04-27 16:00:00,4699.36,4703.46,4667.22,4676.69,97281,4,0
2026-04-27 20:00:00,4676.69,4686.16,4668.19,4680.86,48446,4,0
2026-04-28 00:00:00,4681.69,4701.24,4681.29,4690.54,26935,4,0
2026-04-28 04:00:00,4690.54,4691.46,4666.44,4667.62,57200,4,0
2026-04-28 08:00:00,4667.64,4668.01,4614.73,4629.69,85804,4,0
2026-04-28 12:00:00,4629.69,4630.03,4554.83,4593.78,93613,4,0
2026-04-28 16:00:00,4593.78,4594.75,4557.29,4592.23,120309,4,0
2026-04-28 20:00:00,4592.23,4601.51,4587.19,4595.67,46898,4,0
2026-04-29 00:00:00,4596.54,4610.25,4587.9,4600.15,27655,4,0
2026-04-29 04:00:00,4600.15,4605.61,4575.99,4604.76,64171,4,0
2026-04-29 08:00:00,4604.78,4607.73,4557.19,4573.13,72867,4,0
2026-04-29 12:00:00,4573.13,4580.86,4541.9,4544.91,74055,4,0
2026-04-29 16:00:00,4544.91,4564.85,4510.02,4545.46,115979,4,0
2026-04-29 20:00:00,4545.46,4554.54,4518.33,4546.81,79237,4,0
2026-04-30 00:00:00,4543.54,4574.12,4539.04,4569.86,41036,4,0
2026-04-30 04:00:00,4569.86,4582.57,4540.93,4542.11,76757,4,0
2026-04-30 08:00:00,4542.13,4629.56,4541.97,4616.38,88527,4,0
2026-04-30 12:00:00,4616.38,4646.89,4614.3,4639.58,113929,4,0
2026-04-30 16:00:00,4639.61,4646.1,4605.36,4607.6,120687,4,0
2026-04-30 20:00:00,4607.65,4627.56,4607.62,4616.92,64411,4,0
2026-05-01 00:00:00,4621.94,4634.03,4618.41,4619.64,31808,4,0
2026-05-01 04:00:00,4619.7,4636.01,4609.17,4609.17,43883,4,0
2026-05-01 08:00:00,4609.19,4616.19,4565.11,4568.82,55820,4,0
2026-05-01 12:00:00,4569.07,4607.75,4560.1,4591.21,56228,4,0
2026-05-01 16:00:00,4591.19,4660.16,4586.52,4638.97,100862,4,0
2026-05-01 20:00:00,4638.97,4642.78,4608.7,4610.82,48792,4,0
2026-05-04 00:00:00,4627.14,4629.4,4601.92,4613.03,39012,4,0
2026-05-04 04:00:00,4613.03,4618.68,4591.14,4605.95,60269,4,0
2026-05-04 08:00:00,4605.97,4613.19,4573.82,4577.01,68800,4,0
2026-05-04 12:00:00,4576.94,4584.53,4527.28,4568.34,84976,4,0
2026-05-04 16:00:00,4568.34,4583.27,4500.98,4510.72,125194,4,0
2026-05-04 20:00:00,4510.72,4531.68,4509.85,4517.81,60511,4,0
2026-05-05 00:00:00,4523.49,4530.5,4513.6,4530.03,25458,4,0
2026-05-05 04:00:00,4529.91,4546.69,4525.46,4533.7,47316,4,0
2026-05-05 08:00:00,4533.72,4559.69,4531.46,4558.54,64858,4,0
2026-05-05 12:00:00,4558.54,4574.62,4539.82,4564.55,67245,4,0
2026-05-05 16:00:00,4564.51,4586.78,4553.67,4561.18,86020,4,0
2026-05-05 20:00:00,4561.19,4565.76,4551.59,4554.74,39304,4,0
2026-05-06 00:00:00,4556.42,4620.03,4546.14,4618.79,43048,4,0
2026-05-06 04:00:00,4618.61,4653.68,4609.48,4648.97,61980,4,0
2026-05-06 08:00:00,4648.99,4702.51,4644.55,4700.02,69886,4,0
2026-05-06 12:00:00,4700.3,4722.87,4660.26,4683.34,96717,4,0
2026-05-06 16:00:00,4683.34,4717.62,4668.73,4683.07,104106,4,0
2026-05-06 20:00:00,4683.07,4700.13,4678.94,4692.51,42819,4,0
2026-05-07 00:00:00,4690.61,4701.12,4677.09,4688.71,34145,4,0
2026-05-07 04:00:00,4688.71,4721.28,4685.21,4696.37,63566,4,0
2026-05-07 08:00:00,4696.39,4753.48,4694.81,4731.18,80678,4,0
2026-05-07 12:00:00,4731.18,4752.78,4721.81,4749.99,77911,4,0
2026-05-07 16:00:00,4749.99,4764.81,4704.44,4714.96,119675,4,0
2026-05-07 20:00:00,4714.96,4719.61,4687.61,4703.08,77993,4,0
2026-05-08 00:00:00,4684.91,4709.61,4678.29,4701.36,40238,4,0
2026-05-08 04:00:00,4701.35,4732.78,4700.63,4711.02,66209,4,0
2026-05-08 08:00:00,4711.03,4734.71,4697.42,4715.85,76734,4,0
2026-05-08 12:00:00,4715.85,4732.15,4702.79,4724.39,76588,4,0
2026-05-08 16:00:00,4724.39,4749.51,4701.91,4712.4,111848,4,0
2026-05-08 20:00:00,4712.4,4728.99,4712.15,4724.01,44628,4,0
2026-05-11 00:00:00,4693.11,4701.37,4670.27,4683.45,44063,4,0
2026-05-11 04:00:00,4683.45,4705.52,4668.45,4672.1,74406,4,0
2026-05-11 08:00:00,4672.12,4680.75,4648.14,4667.52,70708,4,0
2026-05-11 12:00:00,4667.52,4701.13,4650.6,4699.99,68882,4,0
2026-05-11 16:00:00,4699.99,4748.62,4698.67,4716.52,103683,4,0
2026-05-11 20:00:00,4716.52,4736.17,4715.92,4733.57,43508,4,0
2026-05-12 00:00:00,4735.66,4773.42,4735.18,4749.31,42083,4,0
2026-05-12 04:00:00,4749.18,4755.51,4711.36,4714.2,75780,4,0
2026-05-12 08:00:00,4714.2,4722.09,4686.83,4703.44,77851,4,0
2026-05-12 12:00:00,4703.45,4711.85,4685.17,4705.77,74325,4,0
2026-05-12 16:00:00,4705.72,4709.09,4638.32,4671.15,122913,4,0
